Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
68;63857597822006;63857597822057;3;4;d268ec78d8
69;63857597834827;63857597834870;3;5;d268ec78d8
70;63857597835133;63857597835176;3;6;d268ec78d8
71;63857597854504;63857597854692;3;7;d268ec78d8
72;63857597854977;63857597855054;3;8;d268ec78d8
73;63857597861022;63857597861192;3;8;d268ec78d8
74;63857597861955;63857597862010;3;7;d268ec78d8
75;63857597871405;63857597871584;3;8;d268ec78d8
76;63857597873564;63857597873665;3;9;d268ec78d8
77;63857597884915;63857597884945;3;9;d268ec78d8
78;63857597891648;63857597891852;3;10;d268ec78d8
79;63857597905231;63857597905244;3;9;d268ec78d8
80;63857597907202;63857597907259;3;10;d268ec78d8
81;63857597911819;63857597911832;3;11;d268ec78d8
82;63857597912125;63857597912165;3;12;d268ec78d8
83;63857597925582;63857597925627;3;9;d268ec78d8
84;63857597932467;63857597932520;-3;9;d268ec78d8
85;63857597934800;63857597934957;-3;9;d268ec78d8
86;63857597949751;63857597949789;4;9;d268ec78d8
87;63857597951660;63857597951773;4;9;d268ec78d8
88;63857597964519;63857597964617;4;10;d268ec78d8
89;63857597976011;63857597976084;4;7;d268ec78d8
90;63857597979825;63857597979866;4;8;d268ec78d8
91;63857597985235;63857597985309;4;9;d268ec78d8
92;63857597985352;63857597985395;4;10;d268ec78d8
93;63857597991025;63857597991080;4;10;d268ec78d8
94;63857598005423;63857598005448;4;9;d268ec78d8
95;63857598011473;63857598011586;4;9;d268ec78d8
96;63857598024133;63857598024370;4;9;d268ec78d8
97;63857598030520;63857598030672;-4;9;d268ec78d8
98;63857598044273;63857598044361;5;8;d268ec78d8
99;63857598052516;63857598052632;5;6;d268ec78d8
100;63857598061522;63857598061609;5;7;d268ec78d8
101;63857598066541;63857598066669;5;7;d268ec78d8
102;63857598070912;63857598071038;5;8;d268ec78d8
103;63857598075071;63857598075152;5;8;d268ec78d8
104;63857598083523;63857598083597;5;9;d268ec78d8
105;63857598101565;63857598101665;5;8;d268ec78d8
106;63857598101785;63857598101856;5;9;d268ec78d8
107;63857598107232;63857598107259;5;9;d268ec78d8
108;63857598123360;63857598123423;-5;8;d268ec78d8
109;63857598125415;63857598125645;-5;9;d268ec78d8
110;63857598130162;63857598130235;-5;9;d268ec78d8
111;63857598131245;63857598131294;6;9;d268ec78d8
112;63857598141255;63857598141454;6;9;d268ec78d8
113;63857598156978;63857598157031;6;9;d268ec78d8
114;63857598162823;63857598162908;6;8;d268ec78d8
115;63857598166795;63857598166914;6;9;d268ec78d8
116;63857598174742;63857598174860;6;9;d268ec78d8
117;63857598187370;63857598187426;6;8;d268ec78d8
118;63857598192032;63857598192165;6;7;d268ec78d8
119;63857598195036;63857598195124;6;8;d268ec78d8
120;63857598198128;63857598198170;6;9;d268ec78d8
121;63857598225969;63857598226315;7;7;d268ec78d8
122;63857598238983;63857598239025;7;6;d268ec78d8
123;63857598243738;63857598243797;7;7;d268ec78d8
124;63857598248085;63857598248207;7;7;d268ec78d8
125;63857598252834;63857598252863;7;7;d268ec78d8
126;63857598252893;63857598252937;7;8;d268ec78d8
127;63857598253214;63857598253273;7;9;d268ec78d8
128;63857598257158;63857598257213;7;9;d268ec78d8
129;63857598263810;63857598263869;7;9;d268ec78d8
130;63857598269184;63857598269224;7;10;d268ec78d8
131;63857598276184;63857598276427;7;11;d268ec78d8
132;63857598288188;63857598288334;-7;11;d268ec78d8
133;63857598288386;63857598288453;-7;12;d268ec78d8
134;63857598290473;63857598290545;-7;13;d268ec78d8
135;63857598310095;63857598310279;8;11;d268ec78d8
136;63857598311215;63857598311275;8;12;d268ec78d8
137;63857598313856;63857598314143;8;10;d268ec78d8
138;63857598320551;63857598320648;8;10;d268ec78d8
139;63857598324659;63857598324779;8;10;d268ec78d8
140;63857598331364;63857598331473;8;10;d268ec78d8
141;63857598334882;63857598334974;8;11;d268ec78d8
142;63857598335040;63857598335201;8;12;d268ec78d8
143;63857598339727;63857598339813;8;12;d268ec78d8
144;63857598339842;63857598339913;8;13;d268ec78d8
145;63857598353768;63857598353825;8;11;d268ec78d8
146;63857598357897;63857598358070;8;12;d268ec78d8
147;63857598369923;63857598369977;8;13;d268ec78d8
148;63857598369977;63857598369977;8;14;d268ec78d8
149;63857598369990;63857598370071;8;15;d268ec78d8
150;63857598370438;63857598370478;8;15;d268ec78d8
151;63857598376454;63857598376738;8;14;d268ec78d8
152;63857598382585;63857598382685;8;14;d268ec78d8
153;63857598387398;63857598387476;-8;14;d268ec78d8
154;63857598389239;63857598389326;-8;15;d268ec78d8
155;63857598402622;63857598402670;-8;11;d268ec78d8
