Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
200;63844284660483;63844284660562;8;13;d8ca832244
201;63844284661736;63844284661776;8;14;d8ca832244
202;63844284661897;63844284661989;8;15;d8ca832244
203;63844284663253;63844284663319;8;16;d8ca832244
204;63844284669883;63844284669969;8;15;d8ca832244
205;63844284675120;63844284675172;8;14;d8ca832244
206;63844284680440;63844284680529;8;13;d8ca832244
207;63844284697370;63844284697423;8;12;d8ca832244
208;63844284720970;63844284721018;9;8;d8ca832244
209;63844284721766;63844284721875;9;8;d8ca832244
210;63844284727042;63844284727132;9;7;d8ca832244
211;63844284728534;63844284728716;9;8;d8ca832244
212;63844284740105;63844284740134;9;7;d8ca832244
213;63844284764062;63844284764141;-9;6;d8ca832244
214;63844284784787;63844284784863;10;5;d8ca832244
215;63844284788431;63844284788483;10;5;d8ca832244
216;63844284789349;63844284789406;10;5;d8ca832244
217;63844284792563;63844284792636;10;6;d8ca832244
218;63844284801230;63844284801310;10;6;d8ca832244
219;63844284810748;63844284810792;10;7;d8ca832244
220;63844284840186;63844284840251;10;7;d8ca832244
221;63844284840849;63844284840915;10;8;d8ca832244
222;63844284850036;63844284850218;10;6;d8ca832244
223;63844284853752;63844284853809;10;6;d8ca832244
224;63844284867848;63844284867927;10;6;d8ca832244
225;63844284869253;63844284869293;10;7;d8ca832244
226;63844284870293;63844284870346;10;8;d8ca832244
227;63844284872739;63844284872763;10;8;d8ca832244
228;63844284872952;63844284873169;10;9;d8ca832244
229;63844284874624;63844284874700;10;10;d8ca832244
230;63844284876408;63844284876458;10;11;d8ca832244
231;63844284880073;63844284880086;10;12;d8ca832244
232;63844284881936;63844284881984;10;13;d8ca832244
233;63844284887963;63844284888098;10;14;d8ca832244
234;63844284889453;63844284889543;10;15;d8ca832244
235;63844284892826;63844284892891;10;16;d8ca832244
236;63844284894292;63844284894393;10;17;d8ca832244
237;63844284900659;63844284900774;10;17;d8ca832244
238;63844284918258;63844284918331;10;15;d8ca832244
239;63844284944284;63844284944381;-10;7;d8ca832244
