Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
131;63844815454070;63844815454262;7;10;ebbdb53346
132;63844815454277;63844815454305;7;11;ebbdb53346
133;63844815477502;63844815477527;8;10;ebbdb53346
134;63844815477761;63844815477772;8;11;ebbdb53346
135;63844815477808;63844815477843;8;12;ebbdb53346
136;63844815480749;63844815480808;8;13;ebbdb53346
137;63844815480953;63844815480980;8;14;ebbdb53346
138;63844815488184;63844815488196;8;15;ebbdb53346
139;63844815488252;63844815488291;8;15;ebbdb53346
140;63844815493826;63844815493883;8;14;ebbdb53346
141;63844815494739;63844815494823;8;15;ebbdb53346
142;63844815500348;63844815500404;8;14;ebbdb53346
143;63844815507578;63844815507618;8;14;ebbdb53346
144;63844815530383;63844815530458;9;12;ebbdb53346
145;63844815530570;63844815530609;9;13;ebbdb53346
146;63844815533792;63844815533861;9;14;ebbdb53346
147;63844815538058;63844815538140;9;12;ebbdb53346
148;63844815539985;63844815540067;9;13;ebbdb53346
149;63844815543820;63844815543889;9;12;ebbdb53346
150;63844815549475;63844815549560;9;11;ebbdb53346
151;63844815553058;63844815553149;9;12;ebbdb53346
152;63844815555417;63844815555430;9;11;ebbdb53346
153;63844815559342;63844815559383;9;12;ebbdb53346
154;63844815567562;63844815567575;-9;12;ebbdb53346
155;63844815570435;63844815570484;-9;12;ebbdb53346
156;63844815586536;63844815586584;10;13;ebbdb53346
157;63844815586693;63844815586740;10;14;ebbdb53346
158;63844815586925;63844815586951;10;15;ebbdb53346
159;63844815588719;63844815588773;10;16;ebbdb53346
160;63844815595247;63844815595336;10;14;ebbdb53346
161;63844815598374;63844815598441;10;14;ebbdb53346
162;63844815606327;63844815606355;10;13;ebbdb53346
163;63844815606645;63844815606674;10;14;ebbdb53346
164;63844815613558;63844815613626;10;13;ebbdb53346
165;63844815613641;63844815613655;10;14;ebbdb53346
166;63844815622086;63844815622232;10;13;ebbdb53346
167;63844815622311;63844815622350;10;14;ebbdb53346
168;63844815631968;63844815632119;10;13;ebbdb53346
169;63844815639664;63844815639771;10;14;ebbdb53346
170;63844815649181;63844815649247;10;11;ebbdb53346
171;63844815662832;63844815662906;-10;10;ebbdb53346
172;63844815663203;63844815663215;-10;11;ebbdb53346
